,id_news,country,media_outlet,url,title,text,date,search
20,324189.0,chile,horas24,https://www.24horas.cl/nacional/vecinos-del-parque-ohiggins-decidiran-como-se-invertiran-dineros-obtenidos-por-formula-e-2909472,Vecinos del Parque O’Higgins decidirán cómo se invertirán dineros obtenidos por Fórmula E,"El Alcalde de Santiago, Felipe Alessandri, confirmó que los vecinos del Parque OHiggins podrán elegir los proyectos de mejoramiento en los que se invertirán los dineros obtenidos por los derechos pagados por la Fórmula E a través una consulta participativa. Nosotros recibimos este  tipo de eventos de alcance nacional con los brazos abiertos, porque promueven la electromovilidad sin contaminación acústica ni atmosférica; pero también velamos por nuestros vecinos. Por eso este año después de revisar distintas alternativas, encontramos un lugar que cumple con las características para recibirlo: el Parque OHiggins, dijo el edil, y agregó que vamos a hacer una consulta participativa para que los vecinos del sector decidan sobre cómo quieren que se inviertan los recursos que se obtengan por concepto de derechos municipales. La consulta participativa se realizará el próximo domingo 9 de diciembre entre las 10:00 y las 18:00, y podrán votar todos los vecinos del cuadrante Club Hípico, Tupper, Viel y Pedro Montt, mayores de 18 años, quienes deberán acreditar domicilio para sufragar en uno de los 10 puntos dispuestos por la Municipalidad. Durante el proceso, los vecinos deberán elegir tres proyectos de mejoramiento del interior del Parque OHiggins, entre seis opciones, que incluyen nuevos juegos infantiles; implementación de una zona canina; mejoramiento zona de calistenia; nuevas cámaras de seguridad; nuevos baños, y nueva señalética informativa. También deberán votar por tres proyectos que se ejecutarán en el exterior del Parque, entre las siguientes seis opciones: recuperación de fachadas, instalación de bolardos (hitos) en platabandas; renovación de demarcación vial; reparación de veredas y de calzadas; recuperación de áreas verdes de platabandas, e instalación de cámaras de seguridad.",2018-12-03,contaminación acústica
21,13624171.0,chile,emol,https://www.emol.com/noticias/Nacional/2020/04/02/981895/Contaminacion-acustica-ruido-coronavirus.html,Contaminación acústica en el toque de queda: Nivel de ruido bajó un 75% gracias a la ausencia de vehículos,"El pasado 23 de marzo, luego de la primera jornada de toque de queda por la emergencia sanitaria en todo el territorio nacional, el país amaneció más silencioso. Así, al menos, lo demuestran las cifras que los expertos empiezan a analizar para calcular el impacto del coronavirus en la contaminación acústica. Los datos recopilados por la  U. Autónoma  en un proyecto Anid + Fondecyt patrocinado por el  Ministerio del Medio Ambiente  comparan el ruido percibido en dos estaciones de monitoreo ubicadas en  Providencia  (Santa Isabel con Salvador) y  Ñuñoa  (Irrarázaval con Pedro de Valdivia). Los resultados muestran que la reducción ha sido significativa. Noticias  relacionadas Mejor calidad de aire en Santiago y menos contaminación: El otro efecto de la cuarentena por covid-19 Los siete puntos estratégicos de Santiago que tendrán aparatos para medir la contaminación acústica La primera medición corresponde a los niveles de ruido promedio por hora percibidos entre el 1 y el 20 de marzo, y la segunda a lo que se registró entre el 21 y 27 de marzo.  El ruido se mide en decibeles (dB) en una escala logarítmica , por lo que no tiene una proporción lineal. Es parecido a lo que ocurre con la escala Richter para medir la magnitud de los sismos. Entre las 7:00 y las 23:00 horas, el promedio bajó en dos decibeles en Providencia y uno en Ñuñoa, pero  el mayor cambio se registró en la noche , entre 23:00 y 07:00 horas. En ambos lugares, el descenso fue de 6 dB, lo que quiere decir que la energía acústica, en la escala logarítmica,  se redujo en un 75%.  El descenso se volvió ""notorio"" a partir del sábado 21 de marzo, pero se acentuó desde el día en que la autoridad sanitaria decretó el toque de queda. En Providencia, por ejemplo,  la disminución fue progresiva : se registraron 66 dB el día 20 de marzo, 59 dB al día siguiente, 57 dB el día después y 56 dB el 23 de marzo. En Ñuñoa, en tanto, entre el 22 y el 25 de marzo se redujeron 7 dB. La influencia del transporte El escenario en Ñuñoa cambia durante el día, donde los niveles se redujeron pero de forma acotada. En algunas horas, incluso, el nivel actual superó el anterior. Para el Ministerio de Medio Ambiente, la diferencia está dada por el hecho de que  Irarrázaval es una calle que mueve más transporte público que Santa Isabel. Esa sería ""la fuente más influyente en los niveles de ruido en su entorno"". ""Ello explica que se haya observado un cambio a partir del toque de queda y no antes"", explica un informe de la cartera al cual tuvo acceso  Emol .   ""Si bien esta reducción de los niveles de ruido se generan a partir de medidas tomadas a raíz de la crisis sanitaria, nos permiten entender que el ruido es un contaminante que está presente diariamente en nuestras vidas y afectan nuestro bienestar"" Min. de Medio Ambiente ""Por el mismo hecho, en el periodo nocturno, sin la presencia de transporte público debido al toque de queda, se obtiene una disminución muy relevante. De hecho,  las horas más silenciosas de la noche han llegado a ser 10 dB más bajas de lo habitual "", agregan. Una de las conclusiones del estudio es que  ""la principal fuente de ruido en las ciudades es el tráfico urbano"" . ""Se estima que el 70% del ruido de la ciudad es responsabilidad del tráfico vehicular y estos datos permiten controlarlo: el ruido ha bajado en un 75% ante la ausencia de tráfico vehicular durante la noche"", explican. ""Si bien esta reducción de los niveles de ruido se generan a partir de medidas tomadas a raíz de la crisis sanitaria, nos permiten entender que el ruido es un contaminante que está presente diariamente en nuestras vidas y afectan nuestro bienestar"", concluye el documento.  #contenedorgrafico { min-height: 298px; background-position: center 120px; } #graficoennoticia { min-height: 320px; } #graficoennoticiab, #graficoennoticiac { min-height: 250px; }  Nivel de presión sonora en la Estación Irarrázabal de Ñuñoa   Promedio según nivel en la Estación Irarrázabal de Ñuñoa Fuente:  Ministerio del Medio Ambiente   Estación Santa Isabel de Providencia Fuente:  Ministerio del Medio Ambiente",2020-04-02,contaminación acústica
22,5162849.0,chile,elciudadano,https://www.elciudadano.com/chile/por-danos-ambientales-pescadores-artesanales-presentan-millonaria-demanda-contra-holding-que-construye-el-puente-chacao/09/28/,Por daños ambientales: Pescadores artesanales presentan millonaria demanda contra holding que construye el Puente Chacao,"Los pescadores artesanales que realizan sus faenas en el canal de Chacao, en las comunas de Ancud y Calbuco, presentaron una demanda en contra del Consorcio Puente Chacao S.A., que construye el puente sobre el Canal de Chacao, debido a los daños generados por la obra desde el punto de vista medioambiental, y los perjuicios por daño moral que les ha provocado dicha construcción. La demanda fue interpuesta por 141 pescadores, ante el Juzgado de Letras y Garantía de Calbuco, por una indemnización que asciende en total a $1.410.000.000. Según se señala en la demanda, patrocinada por el estudio jurídico Lagos y Cía., este megaproyecto ha estado marcado desde sus inicios por una serie de irregularidades; además del evidente daño ambiental por el nivel de ruido, cuyo impacto causa molestias a la población y alteraciones conductuales de la fauna local debido al aumento del nivel de presión sonora; y la afectación de comunidades bentónicas y pelágicas. Cada una de las personas que ejerce la actividad económica consistente en la pesca artesanal, se encuentran afectados directamente por la contaminación generada, dado que, al existir impactos de Presión Sonora (Ruido) e impacto a las Comunidades Bentónicas y Pelágicas, genera que la biota marina, como mariscos y peces, columnas de masas de agua y sedimentos, entre otros, presenten graves problemáticas de dispersión de especies, indica el texto. No debemos olvidar que para que la contaminación acústica afecte a los seres vivos no es preciso que se produzca un trauma acústico, basta con que impida el desarrollo de su comportamiento habitual. Esta contaminación les ahuyenta (disminución de capturas) y les hace cambiar sus rutas migratorias y su conducta, además de dificultarles su capacidad de percepción afectando a la comunicación, localización de presas, orientación, entre otras consecuencias dañinas, agrega el escrito.",2020-09-29,contaminación acústica
23,17835554.0,chile,emol,https://www.emol.com/noticias/Autos/2019/09/03/960079/Paris-multas-ruido.html,Francia prueba radares de ruido para multar a vehículos que superan los niveles permitidos,"Además de la polución ambiental, las grandes ciudades también deben enfrentar otros problemas como  la contaminación acústica , mal contemporáneo que muchas veces es inevitable en ciudades que siempre están en crecimiento, pero que además se ve potenciado con el andar de costosos coches de alta gama, autos modificados o motocicletas con estridentes escapes. Pues bien, para mejorar la calidad de vida de sus habitantes, París inicio las pruebas de  radares acústicos  a fin de multar a los propietarios de los vehículos  cuyo sonido sobrepase los límites permitidos . La iniciativa tiene su origen en el municipio de  Villeneuve-le-Roi , un pueblo cercano al aeropuerto de Orly y cuyo alcalde, Didier Gonzales, es el director de una asociación en contra de la polución acústica, llamada Bruitparif. En esta localidad se instaló el primer radar de ruido que de momento solo opera en marcha blanca, ya que para que sea activado oficialmente y multe a los propietarios de vehículos ruidosos  se debe dictar una norma para tal efecto . De forma paralela, París ha hecho lo propio p osicionando estos equipos en distintas zonas de la capital  para medir los niveles de ruidos y, a futuro, cursar multas a quienes superen los niveles  permitidos, especialmente en áreas cercanas a hospitales o barrios residenciales. Este equipo experimental,  está compuesto por varios micrófonos direccionales de alta sensibilidad  que permiten medir los decibeles que se emiten en las cercanías en cada décima de segundo. La información es procesada por un software que  está asociado a una cámara programada para seguir y capturar una fuente de sonido en movimiento . Por el momento  se han instalado más de medio centenar de estos instrumentos  en la capital francesa apostando a que en un futuro cercano sea promulgada la norma que autoriza su uso oficial.",2019-09-03,contaminación acústica
24,21424605.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/cultura/parque-chuyaca-todo-listo-para-dar-el-vamos-al-festival-de-la-leche-y-la-carne-2020,Parque Chuyaca: Todo listo para dar el vamos al Festival de la Leche y la Carne 2020,"Verificar en terreno cada uno de los detalles que permitan contar con un espectáculo de calidad, pero apegado a las normas de seguridad e higiene necesario, fue parte del objetivo de la visita desarrollada por el alcalde de Osorno Jaime Bertin al Parque Chuyaca, recinto que albergará éste 2020 la XV versión del Festival de la Leche y la Carne. Restando solo horas para que el evento comience y que se estima recibirá a miles de osorninos y turistas, el jefe comunal decidió recorrer este parque con el fin de constatar y analizar los últimos detalles que rodean el Festival Osorno, que se ha transformado en uno de los escenarios más importantes del sur de Chile. Bertin manifestó que “como municipio nos hemos preocupado de cada uno de los aspectos que implica organizar un evento masivo, donde, por ejemplo, hemos solicitado la instalación del escenario de cara a nuestro Río Damas para disminuir la contaminación acústica. Hemos coordinado con nuestro departamento de seguridad la vigilancia permanente junto a carabineros en todos los perímetros del espacio, de tal forma que la comunidad pueda disfrutar tranquilamente en familia”. Por su parte el Subcomisario, Cristian Riffo, de la 1ª Comisaría de Carabineros de Osorno, señaló que “se ha dispuesto de un contingente policial tanto para el interior como el exterior del parque Chuyaca, para así realizar un patrullaje preventivo que nos permita estar atento a cualquier situación que altere la tranquilidad del evento y de la comunidad que asistirá” Recordar que el XV Festival de la Leche y la Carne, tiene su apertura oficial este viernes a las 18:00 horas, siendo la Agrupación Lírica del Sur la encargada de amenizar la obertura del evento que se desarrollará conjuntamente con una gran muestra gastronómica que busca apoyar el emprendimiento local.",2020-01-24,contaminación acústica
25,441435.0,chile,biobiochile,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2019/12/05/saqueos-comerciantes-de-concepcion-piden-renuncia-del-alcalde-ortiz-por-abandono-de-deberes.shtml,"Saqueos: Comerciantes de Concepción piden renuncia del alcalde Ortiz por ""abandono de deberes""","Por notable abandono de deberes, consignado en el artículo 60 de la Ley Orgánica de Municipalidades, un grupo de comerciantes del centro de Concepción le solicitó este miércoles la renuncia al alcalde penquista, Álvaro Ortiz. A través de un oficio ingresado a la oficina de partes del municipio, alrededor de 15 locatarios del centro de la capital regional, le solicitan al jefe comunal DC que deje su cargo y para ello se basan en tres puntos. En el primero, los comerciantes detallan que Ortiz, en un eventual afán de solo criticar a las autoridades de Gobierno, buscaría su beneficio político. No ha sido capaz de defender los derechos de los comerciantes de la ciudad () no ha presentado ninguna querella producto de incendios y saqueos perpretados por delincuentes que nos atacan, dejándonos en el abandono y no cumpliendo el rol de alcalde de la ciudad de Concepción, dice la carta. Luego, en una segunda parte del escrito, si bien los locatarios reconocen que la municipalidad ha trabajado bien en cuanto a la limpieza de las calles, señalan que el jefe comunal no se ha visto y no saben nada de él en el centro de la ciudad. Solo se le ve cuando existen cámara y micrófonos cerca de él () ha estado oculto en su oficina o en su casa descansando y sin ejercer un plan de Seguridad Pública en conjunto con el Gobierno Regional y dejándonos en el más completo olvido, enfatiza el documento. Finalmente, en el tercer punto, los comerciantes penquistas apuntan a un grupo de personas que, liderados por una mujer con micrófono en mano, indican, promueve la agitación social, el desorden público y lo saqueos desde el Odeón de la Plaza de la Independencia. Lo anterior, dicen, sin que el alcalde sea capaz de hacer valer el derecho a la seguridad pública, al orden y a vivir en un medio libre de contaminación acústica, ya que llegan con amplificación a gritar todo el día, explican los solicitantes.",2019-12-05,contaminación acústica
26,1392069.0,chile,biobiochile,https://www.biobiochile.cl/noticias/sociedad/debate/2020/05/18/rozando-los-departamentos-egipto-construye-surrealista-autopista-medio-una-zona-urbana.shtml,"Rozando los departamentos: Egipto construye ""surrealista"" autopista en medio de una zona urbana","Planificar los espacios urbanos es una tarea que requiere bastante audacia y creatividad, más aún en ciudades altamente pobladas donde hay pocas opciones. Bajo este contexto, en El Cairo se está llevando a cabo un proyecto que, por lo bajo, ha sido calificado como polémico: una carretera en altura en medio de una zona urbana y a centímetros de departamentos. Según detalla el portal Yahoo, el proyecto tiene como nombre el Puente de Teraet Al-Zomor, se trata de una carretera elevada de 12 kilómetros de largo y hasta 65.5 metros de ancho, la cual está construida sobre la avenida que lleva el mismo nombre. El tema ha generado bastante indignación entre las personas que residen en todos esos edificios, quienes han denunciado que la autopista estará nada menos que a 50 centímetros de los departamentos en los niveles superiores. Asimismo, expresaron, muchos de los pisos inferiores de esta construcción quedaron sin luz solar, por lo que están expuestos a una humedad constante. A eso se suma, según indicaron, los graves problemas de contaminación acústica y polución que sufrirán las personas una vez que la carretera comience a funcionar. Aquello podría ocurrir a mediados de 2021. El comercio del lugar también se ha visto altamente afectado por la construcción de la carretera, ya que las veredas donde transitaban los peatones desaparecieron y no existe flujo de personas. Desde el Ministerio de Obras Públicas de Egipto indicaron de manera pública que al menos cuatro de los edificios que están a 50 centímetros de las pistas fueron construidos de manera ilegal, por lo que tendrán que ser demolidos. Debido a esto, el organismo alista un plan total de 250 millones de libras egipcias para compensar a todas las personas que tendrán que salir de la zona. No obstante, miles de ciudadanos y habitantes de estos edificios insistieron en que estos cuentan con órdenes de construcción que datan de 2008, las cuales fueron firmadas por el propio Ministerio de Vivienda. Con aquello, pretenden probar que estos conjuntos habitacionales sí fueron construidos de forma legal y detener una eventual demolición. Hay que señalar que Egipto, ciudad de 20 millones de habitantes, está en cuarentena preventiva debido a la pandemia, aunque las obras civiles se han seguido ejecutando.",2020-05-18,contaminación acústica
27,21494196.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/diputado-javier-hernandez-es-urgente-reforzar-el-plan-de-descontaminacion-en-osorno,"Diputado Javier Hernández: ""Es urgente reforzar el plan de descontaminación en Osorno""","Los resultados del reporte anual de Calidad del Aire Urbano de la Organización Mundial de la Salud (OMS) han dado que hablar, dado que Osorno lamentablemente se erige como la tercera ciudad más contaminada de Chile. Ver también: Osorno se ubica como una de las ciudades más contaminadas de Chile y América según la OMS Ante esta situación, el diputado Javier Hernández volvió a la carga con la necesidad de tomar las acciones de refuerzo, ""no para cuidar el aire, sino –de fondo y propósito- para cuidar la salud de los ciudadanos"", indicó. ""Evitar problemas de gravedad en enfermos crónicos respiratorios, adultos mayores y menores de edad debe ser el objetivo principal"", agregó el parlamentario de la Región de Los Lagos, quien, en el primer gobierno del Presidente Sebastián Piñera, alertó de que la comuna había llegado al nivel en que debía declararse ""zona saturada"" Según Hernández, no se le ha dado la debida importancia a un asunto del que depende buena parte de la salud y, por ende, afecta de manera determinante la calidad de vida de las personas. ""De acuerdo a cifras actualizadas de la propia OMS, a nivel mundial 9 de cada 10 personas respira aire contaminado, y es lo que ocasiona alrededor de 7 millones de muertes cada año"", subrayó. El diputado, quien ya había solicitado estaciones de monitoreo para las comunas de Purranque, Río Negro, Llanquihue, Frutillar y Los Muermos, aseguró que nuevamente concurrirá al Ministerio del Medio Ambiente, esta vez en la búsqueda de soluciones urgentes para la comuna de Osorno, lo que ayudaría a reforzar el trabajo que se despliega desde el Plan de Descontaminación Atmosférica. ""Hay que revisar medidas y resultados en cuanto al aire que respiramos, desde luego, para posteriormente avanzar hacia un plan integral, que se ocupe de la contaminación acústica y la contaminación de los cursos de agua, especialmente lagos, en nuestra zona. De un tiempo a esta parte vivir en una zona contaminada nos produjo costumbre, la pureza del sur ha pasado a ser un mito, y eso es justamente lo que debemos frenar y revertir, porque las consecuencias son multidimensionales"", selló el parlamentario.",2018-05-05,contaminación acústica
28,13865597.0,chile,emol,https://www.emol.com/noticias/Nacional/2018/12/03/929551/Formula-E-Vecinos-del-Parque-OHiggins-elegiran-en-que-invertir-con-el-dinero-que-se-recaude.html,Fórmula E: Los detalles de la consulta ciudadana sobre las mejoras del Parque O'Higgins,"SANTIAGO.- El alcalde de Santiago,  Felipe Alessandri , entregó los detalles de la consulta que se desarrollará para que los vecinos del  Parque O'Higgins  elijan los proyectos de mejoramiento que serán financiados con lo que se recaude de la  Fórmula E. Sobre la carrera de enero del próximo año, el edil comentó que ""nosotros recibimos este tipo de eventos con los brazos abiertos, porque promueven la electromovilidad sin contaminación acústica ni atmosférica;  pero también velamos por nuestros vecinos "". Noticias  relacionadas Cómo será el nuevo circuito de la Fórmula E en Santiago y los preparativos del Parque O'Higgins para recibir la carrera En el mismo lugar de la Parada Militar y la Municipalidad recibirá un millonario ingreso: Cómo y dónde será la F-E 2019 en Chile Es por esto que se hará ""una  consulta participativa  para que los vecinos del sector decidan sobre  cómo quieren que se inviertan los recursos  que se obtengan por concepto de derechos municipales"". El  domingo 9 de diciembre, entre las 10:00 horas y las 18:00 horas , los vecinos del cuadrante  Club Hípico, Tupper, Viel y Pedro Montt , podrán sufragar en uno de los 10 puntos previstos por la municipalidad.  Tienen que acreditar su domicilio y tener más de 18 años para participar . Durante el proceso, los ciudadanos deberán  elegir tres proyectos de entre seis opciones  sobre las mejoras al interior del parque. Las alternativas son:  nuevos juegos infantiles, implementación de zonas caninas, mejoramiento de la zona de calistenia, nuevas cámaras de seguridad, nuevos baños y nueva señalética informativa . 9 de diciembre será la consulta También se votará por  tres proyectos que se realizarán al exterior del parque , entre las seis opciones están la  recuperación de fachadas ,  instalación de bolardos  (hitos) en platabandas;  renovación de demarcación vial, reparación de veredas y de calzadas, recuperación de áreas verdes de platabandas e instalación de cámaras de seguridad . Durante el montaje y para la tranquilidad de los vecinos, el alcalde afirmó que  no se permitirán trabajos nocturnos que impliquen ruidos molestos , tampoco se harán pruebas de sonido. El  comercio que esté afuera  de la zona de trabajos y del circuito,  funcionará con normalidad . Los que se vean afectados serán trasladados a otro sector. Los  quinchos y la piscina municipal  operarán de manera normal.",2018-12-03,contaminación acústica
29,788377.0,chile,biobiochile,https://www.biobiochile.cl/noticias/internacional/mundo/2018/02/20/misterioso-zumbido-enloquece-a-ciudad-canadiense-nadie-logra-encontrar-su-origen.shtml,Misterioso zumbido enloquece a ciudad canadiense: nadie logra encontrar su origen,"Un ruido persistente y molesto mantiene inquietos a los 220 mil habitantes de Windsor, en la provincia de Ontario, Canadá, desde el año 2011. Algunos lo comparan con el sonido de un motor diesel, mientras que otros a la contaminación acústica que genera un concierto a la distancia. Lo cierto es que, hasta ahora, no existe una explicación clara o plausible para determinar el origen de esta situación, según consignó el New York Times. El fenómeno ya es conocido como El zumbido de Windsor y para, algunos de los habitantes, es motivo para empezar a pensar en salir del pueblo. Imagina tener que huir de todo lo que sabes y amas solo para tener la oportunidad de no oír nada que haga ruido en tu cabeza durante horas y horas, dijo Sabrina Wiese, residente de la localidad en un grupo de Facebook en el que se busca un motivo al sonido. La situación no ha dejado indiferentes a instituciones como el gobierno canadiense, la Universidad Western Ontario y la Universidad de Windsor, que han indagado en la causa. Sin embargo, ya no es sólo el zumbido el que preocupa a los habitantes, sino también los posibles efectos que este pueda tener en su salud, dada la prolongada exposición que ya se extiende por casi siete años. Escucha aquí el misterioso zumbido: Así lo afirmó Tracey Ramsey, integrante de la Cámara de los Comunes de Canada, quien explicó que recibe llamados constantemente para conocer quejas respecto a dolores de cabeza, falta de sueño, irritabilidad y depresión, entre otros síntomas. El Dr. Darius Kohan, director de otología y neurotología del Hospital Lenox Hill y el Hospital Manhattan Eye, Ear and Throat, dijo que era poco probable que el zumbido de baja frecuencia causara daños auditivos a largo plazo, pero que podría ser tan debilitante como el tinnitus. Desde la Universidad de Windsor, en tanto, se hicieron a la tarea de dar con el origen del misterioso ruido, llegando a una posible explicación a la operación de una metalúrgica propiedad de United States Steel, empresa que, desistió de entregar su opinión sobre la materia.",2018-02-20,contaminación acústica
30,4914289.0,chile,ahoranoticiasmega,https://www.meganoticias.cl/nacional/278991-buses-electricos-red-transantiago-ministra-hutt.html,Con aire acondicionado y WiFi: Nuevos buses se suman a la red de transporte público en Santiago,"Durante la mañana de este martes 15 de octubre, la ministra de Transportes y Telecomunicaciones, Gloria Hutt, junto a otras autoridades, presentó los 183 nuevos buses eléctricos que se sumarán a Red, el sistema de transporte público de la región Metropolitana. Con esta medida, Santiago se convierte en la ciudad fuera de China con mayor cantidad de este tipo de vehículos en el mundo. ""Nos consolidamos así como un referente mundial en transporte con energías limpias urbanas justo cuando, a semanas de la COP 25, el mundo pone sus ojos en Chile"", comentó la secretaria de Estado. ""Los nuevos buses recorrerán la capital de oriente a poniente, beneficiando a 660 mil personas de nuevas comunas que hacen el recorrido semanalmente: Peñalolén, Ñuñoa, Santiago, Estación Central, Lo Prado, Quinta Normal, Cerro Navia, Pudahuel y Maipú"", agregó. #Hilo ? Hoy es un gran día para Santiago y sus habitantes. Escribo mientras nos dirigimos al inicio de las operaciones de 183 nuevos buses eléctricos @Red_Movilidad que llegan para seguir devolviendo dignidad y ofrecer comodidad a las personas usuarias del transporte público. pic.twitter.com/Nnnvzdrt6E Gloria Hutt Hesse (@GloriaHutt) October 15, 2019 #Hilo ? Hoy es un gran día para Santiago y sus habitantes. Escribo mientras nos dirigimos al inicio de las operaciones de 183 nuevos buses eléctricos @Red_Movilidad que llegan para seguir devolviendo dignidad y ofrecer comodidad a las personas usuarias del transporte público. pic.twitter.com/Nnnvzdrt6E La maquinaría recién estrenada cuenta con el estandar Red, es decir, tienen sistema de accesibilidad universal, asientos más cómodos y anchos, piso bajo, conexión a Internet WiFi, aire acondicionado, cargadores con puerto USB, cámaras de seguridad y cabinas para los conductores. Además, los nuevos buses son de caracter sustentable e impone una menor contaminación acústica.  Hutt también dio a conocer que ""los nuevos buses vienen acompañados de 34 paraderos digitales y 54 refugios alto estándar en lo que será el electrocorredor Grecia, el primero en su tipo en Latinoamérica y que al 22 de noviembre tendrá una flota 100% eléctrica"". ""Asimismo, hoy inauguramos el primer terminal 100% eléctrico (El Espino, en Peñalolén) donde se cargarán durante la noche estos buses, con una autonomía de 250 kilómetros y capaces de transportar hasta 81 personas a la vez: 30 sentadas y 51 de pie"", concluyó.",2019-10-15,contaminación acústica
31,22384392.0,chile,elaustral,https://www.australosorno.cl/impresa/2021/06/02/full/cuerpo-principal/20/,La vida estresante de las ciudades afecta a los genes de los pájaros urbanos,"La vida estresante de las ciudades afecta a los genes de los pájaros, según un estudio que publicó la revista Nature Communications, que ha comprobado que los ejemplares de los carboneros comunes (Parus major, comunes en Europa y Asia) que viven en la ciudad son genéticamente distintos de los del campo. La investigación, que se llevó a cabo en nueve ciudades europeas, la lideró Caroline Isaksson, de la Universidad de Lund (Suecia), y Pablo Salmón, estudiante de doctorado, y tuvo la colaboración de otros centros de investigación. Científicos de los centros de investigación suecos, británicos, españoles, alemanes, portugueses, franceses e Italia compararon los genes de los carboneros comunes de sus ciudades con los de sus parientes del entorno rural próximo y comprobaron que en todas ellas difieren genéticamente. El estudio muestra cómo en las aves de ciudad han favorecido los genes que regulan las capacidades cognitivas y los comportamientos que son importantes para sobrevivir en entornos con contaminación acústica y atmosférica, luz nocturna y proximidad constante de personas. ""La ciudad favorece individuos más proactivos, más valientes, más exploradores o más agresivos"", explicó Joan Carles Senar, ornitólogo del Museo de Ciencias Naturales de Barcelona y colaborador del estudio. Senar puso como ejemplo que ""los pájaros de ciudad tienden a perder el miedo, ya que no les ayuda a la hora de encontrar nuevos recursos, mientras que para las aves de campo esta emoción sigue siendo muy útil para escapar de los predadores"". Según el investigador, este estudio es el más importante y ambicioso sobre cómo los entornos urbanos afectan al genoma y, por tanto, al material genético de los animales que viven en ellos. En total, examinaron 192 carboneros comunes entre las poblaciones de las nueve ciudades, cuya genética compararon con ejemplares de la misma especie de entornos rurales cercanos. Los científicos extrajeron muestras de sangre de las aves y la analizaron genéticamente. ""Hemos analizado más de medio millón de genes repartidos por todo el genoma, y hemos encontrado unos cuantos que han cambiado claramente en respuesta al medio urbano"", resumió Caroline Isaksson. Salmón declaró que ""es sorprendente que las ciudades, que son un fenómeno reciente desde una perspectiva evolutiva, dejen su huella en el genoma de las aves"".",2021-06-02,contaminación acústica
